antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"ph_category=Neutral_Soil, moisture_category=Dry_Soil, sowing_season=Winter, crop_type=Wheat",yield_level=High_Yield,0.08,0.34,0.034,0.42500000000000004,1.25,1.0,0.0068000000000000005,1.1478260869565218,0.21739130434782608,0.08808290155440415,0.12878787878787884,0.2625
"rainfall_category=Low_Rain, ph_category=Neutral_Soil, sowing_season=Winter, moisture_category=Dry_Soil, water_eff_category=High_Water_Eff",yield_level=High_Yield,0.08,0.34,0.034,0.42500000000000004,1.25,1.0,0.0068000000000000005,1.1478260869565218,0.21739130434782608,0.08808290155440415,0.12878787878787884,0.2625
"rainfall_category=Moderate_Rain, moisture_category=Dry_Soil, crop_type=Soybean, water_eff_category=Medium_Water_Eff",yield_level=High_Yield,0.08,0.34,0.034,0.42500000000000004,1.25,1.0,0.0068000000000000005,1.1478260869565218,0.21739130434782608,0.08808290155440415,0.12878787878787884,0.2625
"rainfall_category=Low_Rain, ph_category=Neutral_Soil, moisture_category=Dry_Soil",yield_level=High_Yield,0.132,0.34,0.056,0.42424242424242425,1.2477718360071302,1.0,0.011119999999999998,1.1463157894736842,0.2287689269256089,0.1346153846153846,0.12764003673094582,0.29447415329768273
water_eff_category=Medium_Water_Eff,yield_level=High_Yield,0.33,0.34,0.14,0.42424242424242425,1.2477718360071302,1.0,0.027800000000000005,1.1463157894736842,0.29637526652452034,0.2641509433962264,0.12764003673094582,0.4180035650623886
"fertilizer_type=Organic, rainfall_category=Moderate_Rain, ndvi_category=Medium_NDVI",yield_level=High_Yield,0.132,0.34,0.056,0.42424242424242425,1.2477718360071302,1.0,0.011119999999999998,1.1463157894736842,0.2287689269256089,0.1346153846153846,0.12764003673094582,0.29447415329768273
"fertilizer_type=Organic, temp_category=Moderate_Temp, sowing_season=Winter",yield_level=High_Yield,0.118,0.34,0.05,0.42372881355932207,1.2462612163509472,1.0,0.00988,1.1452941176470586,0.22403628117913832,0.12254901960784313,0.12686183872624554,0.2853938185443669
"rainfall_category=Low_Rain, moisture_category=Dry_Soil",yield_level=High_Yield,0.17,0.34,0.072,0.4235294117647058,1.2456747404844288,1.0,0.014199999999999983,1.1448979591836732,0.2376171352074964,0.1643835616438356,0.1265597147950088,0.3176470588235294
"ph_category=Neutral_Soil, temp_category=Moderate_Temp, irrigation_type=Manual",yield_level=High_Yield,0.09,0.34,0.038,0.4222222222222222,1.241830065359477,1.0,0.007399999999999997,1.1423076923076922,0.2139965297860034,0.09693877551020406,0.12457912457912455,0.2669934640522876
"temp_category=Moderate_Temp, rainfall_category=Moderate_Rain, moisture_category=Dry_Soil, region=South India",yield_level=High_Yield,0.09,0.34,0.038,0.4222222222222222,1.241830065359477,1.0,0.007399999999999997,1.1423076923076922,0.2139965297860034,0.09693877551020406,0.12457912457912455,0.2669934640522876
"ph_category=Neutral_Soil, moisture_category=Dry_Soil, water_eff_category=Medium_Water_Eff",yield_level=High_Yield,0.204,0.34,0.086,0.4215686274509804,1.239907727797001,1.0,0.016639999999999988,1.1410169491525424,0.24307584433796872,0.1877729257641921,0.1235888294711824,0.3372549019607843
"irrigation_type=No Irrigation, temp_category=Moderate_Temp, ndvi_category=Medium_NDVI",yield_level=High_Yield,0.076,0.34,0.032,0.4210526315789474,1.238390092879257,1.0,0.006159999999999999,1.14,0.2083333333333333,0.08333333333333333,0.12280701754385967,0.2575851393188855
"ph_category=Neutral_Soil, irrigation_type=Sprinkler, ndvi_category=Medium_NDVI",yield_level=High_Yield,0.076,0.34,0.032,0.4210526315789474,1.238390092879257,1.0,0.006159999999999999,1.14,0.2083333333333333,0.08333333333333333,0.12280701754385967,0.2575851393188855
"crop_type=Cotton, water_eff_category=Medium_Water_Eff",yield_level=High_Yield,0.076,0.34,0.032,0.4210526315789474,1.238390092879257,1.0,0.006159999999999999,1.14,0.2083333333333333,0.08333333333333333,0.12280701754385967,0.2575851393188855
"fertilizer_type=Organic, temp_category=Moderate_Temp, moisture_category=Dry_Soil, ndvi_category=Medium_NDVI",yield_level=High_Yield,0.076,0.34,0.032,0.4210526315789474,1.238390092879257,1.0,0.006159999999999999,1.14,0.2083333333333333,0.08333333333333333,0.12280701754385967,0.2575851393188855
"temp_category=Moderate_Temp, region=South India",yield_level=High_Yield,0.114,0.34,0.048,0.42105263157894735,1.2383900928792568,1.0,0.009239999999999998,1.14,0.21726862302483063,0.11822660098522167,0.12280701754385959,0.2811145510835913
"ph_category=Neutral_Soil, temp_category=Moderate_Temp, ndvi_category=Medium_NDVI",yield_level=High_Yield,0.176,0.34,0.074,0.42045454545454547,1.2366310160427807,1.0,0.014159999999999999,1.1388235294117646,0.2322225137759118,0.167420814479638,0.12190082644628099,0.3190508021390374
"temp_category=Moderate_Temp, moisture_category=Dry_Soil, region=South India",yield_level=High_Yield,0.1,0.34,0.042,0.42,1.2352941176470587,1.0,0.008,1.1379310344827585,0.21164021164021166,0.10552763819095476,0.12121212121212116,0.2717647058823529
"moisture_category=Dry_Soil, water_eff_category=Medium_Water_Eff",yield_level=High_Yield,0.286,0.34,0.12,0.4195804195804196,1.2340600575894694,1.0,0.022760000000000002,1.1371084337349395,0.265639589169001,0.23715415019762845,0.12057639330366601,0.3862607980255039
"ph_category=Neutral_Soil, ndvi_category=Medium_NDVI, fertilizer_type=Inorganic",yield_level=High_Yield,0.124,0.34,0.052,0.4193548387096774,1.2333965844402275,1.0,0.009839999999999995,1.1366666666666665,0.2160168598524762,0.12621359223300968,0.12023460410557177,0.2861480075901328
"region=East Africa, temp_category=Moderate_Temp",yield_level=High_Yield,0.124,0.34,0.052,0.4193548387096774,1.2333965844402275,1.0,0.009839999999999995,1.1366666666666665,0.2160168598524762,0.12621359223300968,0.12023460410557177,0.2861480075901328
"rainfall_category=Moderate_Rain, sowing_season=Winter, water_eff_category=Medium_Water_Eff",yield_level=High_Yield,0.21,0.34,0.088,0.41904761904761906,1.2324929971988794,1.0,0.01659999999999999,1.1360655737704919,0.23878020713463738,0.19047619047619044,0.11976911976911976,0.3389355742296919
"ph_category=Neutral_Soil, temp_category=Moderate_Temp, moisture_category=Dry_Soil, irrigation_type=Manual",yield_level=High_Yield,0.086,0.34,0.036,0.4186046511627907,1.231190150478796,1.0,0.006759999999999999,1.1352,0.20544614636518355,0.09230769230769229,0.11909795630725864,0.2622435020519836
"rainfall_category=Moderate_Rain, crop_type=Soybean, ndvi_category=Medium_NDVI",yield_level=High_Yield,0.086,0.34,0.036,0.4186046511627907,1.231190150478796,1.0,0.006759999999999999,1.1352,0.20544614636518355,0.09230769230769229,0.11909795630725864,0.2622435020519836
"ph_category=Neutral_Soil, temp_category=Moderate_Temp, moisture_category=Dry_Soil, crop_type=Soybean",yield_level=High_Yield,0.086,0.34,0.036,0.4186046511627907,1.231190150478796,1.0,0.006759999999999999,1.1352,0.20544614636518355,0.09230769230769229,0.11909795630725864,0.2622435020519836
"ph_category=Neutral_Soil, temp_category=Moderate_Temp, sowing_season=Winter, ndvi_category=Medium_NDVI",yield_level=High_Yield,0.11,0.34,0.046,0.41818181818181815,1.229946524064171,1.0,0.008599999999999997,1.134375,0.2100635075720566,0.11386138613861385,0.11845730027548203,0.2767379679144385
"fertilizer_type=Organic, moisture_category=Dry_Soil, water_eff_category=Medium_Water_Eff",yield_level=High_Yield,0.11,0.34,0.046,0.41818181818181815,1.229946524064171,1.0,0.008599999999999997,1.134375,0.2100635075720566,0.11386138613861385,0.11845730027548203,0.2767379679144385
"irrigation_type=Manual, moisture_category=Dry_Soil, sowing_season=Winter, temp_category=Moderate_Temp",yield_level=High_Yield,0.072,0.34,0.03,0.4166666666666667,1.2254901960784312,1.0,0.005520000000000001,1.1314285714285715,0.19827586206896552,0.07853403141361257,0.11616161616161616,0.25245098039215685
"rainfall_category=Low_Rain, ph_category=Neutral_Soil, sowing_season=Winter",yield_level=High_Yield,0.096,0.34,0.04,0.4166666666666667,1.2254901960784312,1.0,0.0073599999999999985,1.1314285714285715,0.20353982300884949,0.101010101010101,0.11616161616161616,0.26715686274509803
"region=East Africa, ph_category=Neutral_Soil, rainfall_category=Moderate_Rain, sowing_season=Winter",yield_level=High_Yield,0.072,0.34,0.03,0.4166666666666667,1.2254901960784312,1.0,0.005520000000000001,1.1314285714285715,0.19827586206896552,0.07853403141361257,0.11616161616161616,0.25245098039215685
"region=South USA, ph_category=Neutral_Soil, ndvi_category=Medium_NDVI",yield_level=High_Yield,0.072,0.34,0.03,0.4166666666666667,1.2254901960784312,1.0,0.005520000000000001,1.1314285714285715,0.19827586206896552,0.07853403141361257,0.11616161616161616,0.25245098039215685
"region=East Africa, rainfall_category=Moderate_Rain, sowing_season=Winter, moisture_category=Dry_Soil",yield_level=High_Yield,0.096,0.34,0.04,0.4166666666666667,1.2254901960784312,1.0,0.0073599999999999985,1.1314285714285715,0.20353982300884949,0.101010101010101,0.11616161616161616,0.26715686274509803
"ph_category=Neutral_Soil, moisture_category=Dry_Soil, sowing_season=Winter, temp_category=Moderate_Temp",yield_level=High_Yield,0.216,0.34,0.09,0.41666666666666663,1.2254901960784312,1.0,0.01655999999999999,1.1314285714285712,0.23469387755102028,0.1931330472103004,0.11616161616161608,0.3406862745098039
"crop_type=Cotton, rainfall_category=Moderate_Rain, fertilizer_type=Mixed",yield_level=High_Yield,0.072,0.34,0.03,0.4166666666666667,1.2254901960784312,1.0,0.005520000000000001,1.1314285714285715,0.19827586206896552,0.07853403141361257,0.11616161616161616,0.25245098039215685
"rainfall_category=Moderate_Rain, sowing_season=Winter, fertilizer_type=Mixed, moisture_category=Dry_Soil, temp_category=Moderate_Temp",yield_level=High_Yield,0.072,0.34,0.03,0.4166666666666667,1.2254901960784312,1.0,0.005520000000000001,1.1314285714285715,0.19827586206896552,0.07853403141361257,0.11616161616161616,0.25245098039215685
"water_eff_category=Medium_Water_Eff, rainfall_category=Moderate_Rain, sowing_season=Winter, moisture_category=Dry_Soil",yield_level=High_Yield,0.178,0.34,0.074,0.4157303370786517,1.222736285525446,1.0,0.013479999999999992,1.1296153846153845,0.22160846978365215,0.16666666666666666,0.11474293496765407,0.31668869795109056
"ndvi_category=High_NDVI, fertilizer_type=Mixed",yield_level=High_Yield,0.13,0.34,0.054,0.41538461538461535,1.2217194570135745,1.0,0.009799999999999996,1.1289473684210525,0.20859940400170277,0.1298076923076923,0.11421911421911414,0.28710407239819
"ph_category=Neutral_Soil, water_eff_category=Medium_Water_Eff",yield_level=High_Yield,0.236,0.34,0.098,0.41525423728813565,1.2213359920239284,1.0,0.017759999999999998,1.1286956521739129,0.23720482957580932,0.20502092050209203,0.11402157164869035,0.35174476570289137
"ph_category=Neutral_Soil, temp_category=Moderate_Temp, irrigation_type=Sprinkler",yield_level=High_Yield,0.106,0.34,0.044,0.4150943396226415,1.220865704772475,1.0,0.007959999999999995,1.1283870967741931,0.2023591620907056,0.10945273631840795,0.11377930245854766,0.2722530521642619
"temp_category=Moderate_Temp, sowing_season=Winter, fertilizer_type=Mixed",yield_level=High_Yield,0.106,0.34,0.044,0.4150943396226415,1.220865704772475,1.0,0.007959999999999995,1.1283870967741931,0.2023591620907056,0.10945273631840795,0.11377930245854766,0.2722530521642619
"moisture_category=Dry_Soil, ph_category=Acidic_Soil, water_eff_category=Medium_Water_Eff",yield_level=High_Yield,0.082,0.34,0.034,0.41463414634146345,1.2195121951219512,1.0,0.0061200000000000004,1.1275,0.19607843137254902,0.08762886597938145,0.11308203991130823,0.2573170731707317
"ph_category=Neutral_Soil, rainfall_category=Moderate_Rain, irrigation_type=Drip, temp_category=Moderate_Temp",yield_level=High_Yield,0.082,0.34,0.034,0.41463414634146345,1.2195121951219512,1.0,0.0061200000000000004,1.1275,0.19607843137254902,0.08762886597938145,0.11308203991130823,0.2573170731707317
"ph_category=Neutral_Soil, rainfall_category=Moderate_Rain, moisture_category=Dry_Soil, water_eff_category=Medium_Water_Eff, sowing_season=Spring",yield_level=High_Yield,0.082,0.34,0.034,0.41463414634146345,1.2195121951219512,1.0,0.0061200000000000004,1.1275,0.19607843137254902,0.08762886597938145,0.11308203991130823,0.2573170731707317
"rainfall_category=Moderate_Rain, moisture_category=Dry_Soil, ph_category=Acidic_Soil, water_eff_category=Medium_Water_Eff",yield_level=High_Yield,0.082,0.34,0.034,0.41463414634146345,1.2195121951219512,1.0,0.0061200000000000004,1.1275,0.19607843137254902,0.08762886597938145,0.11308203991130823,0.2573170731707317
"moisture_category=Dry_Soil, crop_type=Soybean, water_eff_category=Medium_Water_Eff",yield_level=High_Yield,0.082,0.34,0.034,0.41463414634146345,1.2195121951219512,1.0,0.0061200000000000004,1.1275,0.19607843137254902,0.08762886597938145,0.11308203991130823,0.2573170731707317
"rainfall_category=Moderate_Rain, sowing_season=Winter, ndvi_category=Medium_NDVI, ph_category=Acidic_Soil",yield_level=High_Yield,0.082,0.34,0.034,0.41463414634146345,1.2195121951219512,1.0,0.0061200000000000004,1.1275,0.19607843137254902,0.08762886597938145,0.11308203991130823,0.2573170731707317
"ph_category=Neutral_Soil, rainfall_category=Moderate_Rain, moisture_category=Dry_Soil, crop_type=Soybean",yield_level=High_Yield,0.116,0.34,0.048,0.41379310344827586,1.2170385395537524,1.0,0.008559999999999998,1.1258823529411761,0.20173453996983404,0.11764705882352941,0.11180773249738764,0.2774847870182556
"ph_category=Neutral_Soil, temp_category=Moderate_Temp, crop_type=Soybean",yield_level=High_Yield,0.092,0.34,0.038,0.41304347826086957,1.2148337595907928,1.0,0.006719999999999997,1.1244444444444444,0.19476002782286103,0.0964467005076142,0.11067193675889327,0.26240409207161125
"ndvi_category=High_NDVI, irrigation_type=No Irrigation, moisture_category=Dry_Soil",yield_level=High_Yield,0.092,0.34,0.038,0.41304347826086957,1.2148337595907928,1.0,0.006719999999999997,1.1244444444444444,0.19476002782286103,0.0964467005076142,0.11067193675889327,0.26240409207161125
"temp_category=Moderate_Temp, irrigation_type=Drip",yield_level=High_Yield,0.126,0.34,0.052,0.4126984126984127,1.2138188608776843,1.0,0.009159999999999995,1.1237837837837836,0.20154902305932043,0.1256038647342995,0.1101491101491101,0.28281979458450046
"ph_category=Neutral_Soil, moisture_category=Dry_Soil, ndvi_category=Medium_NDVI, fertilizer_type=Inorganic",yield_level=High_Yield,0.102,0.34,0.042,0.411764705882353,1.2110726643598617,1.0,0.00732,1.122,0.19408208717785552,0.105,0.10873440285204994,0.26764705882352946
"rainfall_category=Moderate_Rain, temp_category=Moderate_Temp, region=South India",yield_level=High_Yield,0.102,0.34,0.042,0.411764705882353,1.2110726643598617,1.0,0.00732,1.122,0.19408208717785552,0.105,0.10873440285204994,0.26764705882352946
"crop_type=Wheat, moisture_category=Dry_Soil, temp_category=Moderate_Temp",yield_level=High_Yield,0.102,0.34,0.042,0.411764705882353,1.2110726643598617,1.0,0.00732,1.122,0.19408208717785552,0.105,0.10873440285204994,0.26764705882352946
"rainfall_category=Low_Rain, water_eff_category=High_Water_Eff, moisture_category=Dry_Soil, sowing_season=Winter",yield_level=High_Yield,0.102,0.34,0.042,0.411764705882353,1.2110726643598617,1.0,0.00732,1.122,0.19408208717785552,0.105,0.10873440285204994,0.26764705882352946
"crop_type=Wheat, sowing_season=Winter, moisture_category=Dry_Soil",yield_level=High_Yield,0.102,0.34,0.042,0.411764705882353,1.2110726643598617,1.0,0.00732,1.122,0.19408208717785552,0.105,0.10873440285204994,0.26764705882352946
"irrigation_type=Drip, rainfall_category=Moderate_Rain, sowing_season=Winter, moisture_category=Dry_Soil",yield_level=High_Yield,0.102,0.34,0.042,0.411764705882353,1.2110726643598617,1.0,0.00732,1.122,0.19408208717785552,0.105,0.10873440285204994,0.26764705882352946
"irrigation_type=Drip, moisture_category=Dry_Soil, temp_category=Moderate_Temp",yield_level=High_Yield,0.112,0.34,0.046,0.4107142857142857,1.2079831932773109,1.0,0.007919999999999996,1.1199999999999999,0.19388954171562858,0.11330049261083742,0.1071428571428571,0.27300420168067224
"fertilizer_type=Organic, rainfall_category=Moderate_Rain, moisture_category=Dry_Soil, ndvi_category=Medium_NDVI",yield_level=High_Yield,0.112,0.34,0.046,0.4107142857142857,1.2079831932773109,1.0,0.007919999999999996,1.1199999999999999,0.19388954171562858,0.11330049261083742,0.1071428571428571,0.27300420168067224
"ph_category=Neutral_Soil, rainfall_category=Moderate_Rain, moisture_category=Dry_Soil, crop_type=Soybean, temp_category=Moderate_Temp",yield_level=High_Yield,0.078,0.34,0.032,0.41025641025641024,1.2066365007541477,1.0,0.005479999999999999,1.1191304347826085,0.1857375271149674,0.08290155440414508,0.1064491064491064,0.2521870286576169
"ph_category=Neutral_Soil, ndvi_category=High_NDVI, irrigation_type=No Irrigation, moisture_category=Dry_Soil",yield_level=High_Yield,0.078,0.34,0.032,0.41025641025641024,1.2066365007541477,1.0,0.005479999999999999,1.1191304347826085,0.1857375271149674,0.08290155440414508,0.1064491064491064,0.2521870286576169
"moisture_category=Dry_Soil, irrigation_type=Sprinkler, fertilizer_type=Inorganic",yield_level=High_Yield,0.078,0.34,0.032,0.41025641025641024,1.2066365007541477,1.0,0.005479999999999999,1.1191304347826085,0.1857375271149674,0.08290155440414508,0.1064491064491064,0.2521870286576169
