farm_id,region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,sowing_date,harvest_date,total_days,yield_kg_per_hectare,sensor_id,timestamp,latitude,longitude,NDVI_index,crop_disease_status,sowing_month,harvest_month,price_per_kg_EUR,revenue_per_hectare_EUR,yield_per_day,water_efficiency,pesticide_efficiency,heat_stress,drought_stress,growing_conditions_score,sowing_season,country
FARM3762,"Marrakech-Safi, Morocco",Cotton,41.22,7.34,29.43,153.07,76.65,6.8,Flood,Mixed,16.47,2024-02-01,2024-05-31,120,2720.41,SENS3762,2024-04-26,31.794775,-9.305119,0.75,Severe,2,5,1.6810423698639896,4573.1244734016955,22.67008333333333,17.6569741026806,155.71894676588437,0,0,66.575,Winter,Morocco
FARM3763,Nigeria North,Maize,24.2,7.4,27.67,678.37,52.93,6.96,Center Pivot,Mixed,47.82,2024-03-11,2024-06-13,94,3387.91,SENS3763,2024-06-01,10.475601,9.32911,0.59,Moderate,3,6,0.22661864363728726,767.7635689652019,36.04159574468085,4.986840749517936,69.39594428512905,0,0,56.51944444444443,Spring,Nigeria
FARM3764,"Pampas, Argentina",Maize,16.15,6.39,9.69,991.97,55.43,6.6,Center Pivot,Biofertilizer,16.27,2024-02-22,2024-08-20,180,1500.0,SENS3764,2024-06-17,-37.764941,-58.234848,0.88,No Disease,2,8,0.22661864363728726,339.9279654559309,8.333333333333334,1.5106196561829661,86.85581933989577,0,1,40.86388888888888,Winter,Argentina
FARM3765,"Shandong, China",Maize,44.28,6.35,26.38,717.0,49.77,6.08,Flood,Organic,38.16,2024-02-09,2024-06-07,119,4857.72,SENS3765,2024-04-23,36.786462,115.962132,0.7,No Disease,2,6,0.22661864363728726,1100.8499175697232,40.821176470588235,6.765626740947075,124.0480081716037,0,0,86.15,Winter,China
FARM3766,Central Thailand,Rice,31.3,6.93,35.19,1064.74,72.93,7.27,Drip,Inorganic,49.37,2024-03-21,2024-07-08,109,3876.25,SENS3766,2024-05-21,13.683676,100.660738,0.83,No Disease,3,7,0.45,1744.3125,35.56192660550459,3.6371441439750782,76.95552908477269,1,0,55.497222222222234,Spring,Thailand
FARM3767,"Tuscany, Italy",Olives,37.62,6.4,28.94,834.14,45.15,6.0,Sprinkler,Inorganic,12.25,2024-01-28,2024-07-22,176,3529.51,SENS3767,2024-03-28,42.892512,11.023816,0.77,Moderate,1,7,1.5,5294.265,20.05403409090909,4.226249491103288,266.3781132075472,0,0,78.63333333333333,Winter,Italy
FARM3768,"Marrakech-Safi, Morocco",Olives,27.89,6.12,35.48,289.47,84.35,6.54,Manual,Biofertilizer,43.49,2024-02-16,2024-07-01,136,3508.32,SENS3768,2024-04-09,31.132619,-8.257229,0.77,No Disease,2,7,1.5,5262.4800000000005,25.796470588235294,12.078080352532103,78.85637221847607,1,0,52.21111111111112,Winter,Morocco
FARM3769,"Nile Delta, Egypt",Wheat,9.04,5.88,15.85,36.43,65.08,4.17,Manual,Organic,26.27,2024-01-23,2024-06-03,132,1500.0,SENS3769,2024-05-12,31.484696,31.871896,0.84,Moderate,1,6,0.23162925759013286,347.4438863851993,11.363636363636363,40.07480630510286,55.005500550055004,0,1,42.81388888888888,Winter,Egypt
FARM3770,"Rabat-Salé-Kénitra, Morocco",Wheat,27.28,6.61,22.5,463.72,41.81,5.4,Sprinkler,Biofertilizer,36.71,2024-02-21,2024-06-28,128,2245.85,SENS3770,2024-05-08,34.443956,-6.773353,0.76,Severe,2,6,0.23162925759013286,520.2045681587998,17.545703125,4.832694956102599,59.55582073720498,0,0,76.07222222222222,Winter,Morocco
FARM3771,"Souss-Massa, Morocco",Wheat,40.4,5.63,16.92,290.64,48.32,7.49,Sprinkler,Biofertilizer,15.46,2024-01-22,2024-07-13,173,4482.46,SENS3771,2024-05-17,29.906244,-9.392374,0.86,Mild,1,7,0.23162925759013286,1038.268881977467,25.910173410404624,15.369839528185436,272.32442284325634,0,0,59.24444444444445,Winter,Morocco
FARM3772,Kenya Highlands,Cotton,27.86,6.07,24.79,1096.86,73.77,6.7,Center Pivot,Organic,15.58,2024-01-14,2024-05-01,108,2377.06,SENS3772,2024-04-12,-0.816771,36.012203,0.38,Severe,1,5,1.6810423698639896,3995.938575708895,22.009814814814813,2.1651758876359466,143.36911942098916,0,0,67.28611111111111,Winter,Kenya
FARM3773,"Nile Delta, Egypt",Citrus,19.22,6.99,33.38,34.65,53.53,4.73,No Irrigation,Inorganic,6.91,2024-03-26,2024-07-02,98,1500.0,SENS3773,2024-05-27,31.088325,30.709717,0.8,Moderate,3,7,0.85,1275.0,15.306122448979592,42.0757363253857,189.63337547408344,1,1,51.5611111111111,Spring,Egypt
FARM3774,"Marrakech-Safi, Morocco",Cotton,18.66,6.59,26.91,307.96,44.52,6.79,Drip,Organic,12.99,2024-02-22,2024-08-08,168,1992.76,SENS3774,2024-05-24,31.172268,-9.024579,0.43,Moderate,2,8,1.6810423698639896,3349.9139929701637,11.861666666666666,6.4498964267219066,142.44174410293067,0,1,64.84166666666667,Winter,Morocco
FARM3775,"Souss-Massa, Morocco",Citrus,19.82,6.51,23.3,123.73,83.47,9.81,Flood,Inorganic,33.69,2024-02-06,2024-05-18,102,3595.45,SENS3775,2024-05-03,30.642022,-8.88402,0.51,No Disease,2,5,0.85,3056.1324999999997,35.24950980392157,28.82586386595045,103.64514269241856,0,1,69.34444444444445,Winter,Morocco
FARM3776,"Casablanca-Settat, Morocco",Olives,12.63,6.34,19.14,280.1,70.91,8.73,No Irrigation,Biofertilizer,41.47,2024-04-07,2024-09-30,176,1500.0,SENS3776,2024-05-21,32.937099,-7.56179,0.9,Moderate,4,9,1.5,2250.0,8.522727272727273,5.336179295624333,35.319048740287265,0,1,62.199999999999996,Spring,Morocco
FARM3777,"Punjab, India",Olives,12.43,6.13,35.75,433.18,89.2,9.4,Center Pivot,Biofertilizer,22.79,2024-02-19,2024-07-23,155,1500.0,SENS3777,2024-05-15,30.732842,75.564124,0.83,Mild,2,7,1.5,2250.0,9.67741935483871,3.4547883366345755,63.051702395964696,1,1,44.61388888888889,Winter,India
FARM3778,Kenya Highlands,Cotton,44.78,6.73,15.54,938.87,46.73,6.14,Drip,Mixed,19.0,2024-01-12,2024-05-06,115,2461.9,SENS3778,2024-02-17,-0.71449,37.453624,0.83,No Disease,1,5,1.6810423698639896,4138.558210368156,21.407826086956522,2.619404811303691,123.095,0,0,68.14444444444445,Winter,Kenya
FARM3779,"Casablanca-Settat, Morocco",Barley,12.39,6.37,28.18,271.31,59.57,5.07,No Irrigation,Inorganic,11.01,2024-01-05,2024-06-25,172,1500.0,SENS3779,2024-04-15,32.959499,-8.285749,0.84,Mild,1,6,0.14,210.00000000000003,8.720930232558139,5.508427894678858,124.89592006661115,0,1,67.76666666666667,Winter,Morocco
FARM3780,"Nile Delta, Egypt",Cotton,14.42,7.28,38.82,26.83,54.69,8.06,Drip,Inorganic,36.62,2024-03-21,2024-08-02,134,2277.9,SENS3780,2024-06-23,30.148966,30.612618,0.77,Mild,3,8,1.6810423698639896,3829.246414313182,16.999253731343284,81.85052102048151,60.55023923444977,1,1,29.7111111111111,Spring,Egypt
FARM3781,"Tuscany, Italy",Cotton,31.45,5.82,9.51,804.29,43.83,5.17,Drip,Mixed,23.93,2024-01-08,2024-06-29,173,3178.3,SENS3781,2024-03-04,42.902593,11.873923,0.83,No Disease,1,6,1.6810423698639896,5342.8569641387185,18.371676300578034,3.9467769375007764,127.48896911351785,0,0,38.16388888888889,Winter,Italy
FARM3782,"Rabat-Salé-Kénitra, Morocco",Tomatoes,20.99,6.6,15.7,447.92,84.06,6.56,Manual,Organic,28.35,2024-04-22,2024-09-03,134,1500.0,SENS3782,2024-06-09,34.248493,-6.825855,0.3,Mild,4,9,1.45,2175.0,11.194029850746269,3.3413525795241914,51.10732538330494,0,0,44.24444444444445,Spring,Morocco
FARM3783,"Rabat-Salé-Kénitra, Morocco",Cotton,30.74,6.59,21.78,438.59,44.44,7.84,Sprinkler,Inorganic,39.52,2024-01-02,2024-04-10,99,4317.14,SENS3783,2024-02-05,33.583769,-6.301006,0.47,No Disease,1,4,1.6810423698639896,7257.295256634625,43.607474747474754,9.820833048977457,106.54343534057256,0,0,69.27777777777779,Winter,Morocco
FARM3784,"Casablanca-Settat, Morocco",Olives,18.56,6.3,30.5,332.56,52.5,4.01,Manual,Biofertilizer,34.27,2024-01-08,2024-05-08,121,2148.22,SENS3784,2024-04-16,32.759635,-7.364907,0.33,No Disease,1,5,1.5,3222.33,17.75388429752066,6.440280609185753,60.90785370002834,0,1,51.477777777777774,Winter,Morocco
FARM3785,"Andalusia, Spain",Barley,42.57,5.65,13.91,464.02,60.78,8.38,Flood,Inorganic,35.05,2024-01-04,2024-05-03,120,2519.66,SENS3785,2024-03-04,37.944899,-3.8371,0.44,No Disease,1,5,0.14,352.7524,20.997166666666665,5.418390606855619,69.89348127600555,0,0,42.75833333333333,Winter,Spain
FARM3786,"Fès-Meknès, Morocco",Citrus,31.17,7.36,29.65,588.96,74.52,9.45,Center Pivot,Biofertilizer,12.27,2024-02-22,2024-05-31,99,2605.83,SENS3786,2024-05-08,34.284247,-4.065633,0.79,Mild,2,5,0.85,2214.9555,26.32151515151515,4.4169604718964,196.37000753579503,0,0,61.108333333333334,Winter,Morocco
FARM3787,"Punjab, India",Cotton,44.31,6.83,20.18,321.77,85.09,9.99,Sprinkler,Organic,22.64,2024-02-14,2024-05-15,91,2035.21,SENS3787,2024-04-28,29.568573,75.552758,0.45,Mild,2,5,1.6810423698639896,3421.2742415708904,22.364945054945057,6.305449701025498,86.09179357021996,0,0,68.31666666666666,Winter,India
FARM3788,"California, USA",Barley,15.89,6.38,21.81,432.35,44.26,9.19,No Irrigation,Mixed,7.11,2024-04-20,2024-07-20,91,1836.42,SENS3788,2024-06-16,36.318342,-119.772637,0.53,Mild,4,7,0.14,257.09880000000004,20.180439560439563,4.23772931810315,226.43896424167696,0,1,62.102777777777774,Spring,USA
FARM3789,"California, USA",Wheat,42.07,7.32,12.83,518.89,52.48,8.32,Sprinkler,Organic,6.36,2024-01-01,2024-05-15,135,3637.8,SENS3789,2024-02-12,37.487412,-121.092684,0.38,No Disease,1,5,0.23162925759013286,842.6209132613853,26.94666666666667,6.997249418146147,494.26630434782606,0,0,38.780555555555544,Winter,USA
FARM3790,"Punjab, India",Cotton,18.15,6.38,39.79,302.17,68.15,9.5,No Irrigation,Inorganic,45.13,2024-01-15,2024-04-28,104,1532.54,SENS3790,2024-03-31,30.071891,76.394786,0.68,No Disease,1,4,1.6810423698639896,2576.2646735113585,14.735961538461538,5.055051621202625,33.222198135703444,1,1,38.108333333333334,Winter,India
FARM3791,"Java, Indonesia",Rice,33.15,5.68,33.65,1508.76,71.75,8.14,Sprinkler,Biofertilizer,40.35,2024-03-04,2024-06-25,113,2591.24,SENS3791,2024-05-20,-6.433424,107.621214,0.66,No Disease,3,6,0.45,1166.058,22.931327433628315,1.7163257736328952,62.66602176541716,1,0,49.62499999999999,Spring,Indonesia
FARM3792,"Marrakech-Safi, Morocco",Wheat,44.04,6.77,21.2,315.3,54.09,7.64,Center Pivot,Mixed,20.41,2024-01-20,2024-05-22,123,4597.12,SENS3792,2024-04-05,32.33388,-7.877785,0.71,No Disease,1,5,0.23162925759013286,1064.8274926527515,37.374959349593496,14.534049952576666,214.718355908454,0,0,78.21666666666667,Winter,Morocco
FARM3793,"Bavaria, Germany",Barley,20.53,6.04,7.56,1035.07,59.59,4.07,Manual,Mixed,48.61,2024-02-20,2024-07-09,140,3719.01,SENS3793,2024-04-04,49.358981,12.353726,0.62,No Disease,2,7,0.14,520.6614000000001,26.564357142857144,3.5895354560985266,74.96492642612377,0,0,25.63888888888889,Winter,Germany
FARM3794,"Nile Delta, Egypt",Citrus,19.18,6.49,29.18,53.93,40.77,5.81,Sprinkler,Biofertilizer,44.99,2024-04-16,2024-07-25,100,3340.67,SENS3794,2024-06-28,30.386778,31.866545,0.76,No Disease,4,7,0.85,2839.5695,33.4067,60.81685781904242,72.63905196781909,0,1,69.03888888888889,Spring,Egypt
FARM3795,"Shandong, China",Potatoes,31.7,6.14,18.13,652.86,59.27,9.8,No Irrigation,Inorganic,10.01,2024-04-25,2024-08-11,108,1662.55,SENS3795,2024-07-15,37.650559,118.403544,0.36,Mild,4,8,0.25,415.6375,15.39398148148148,2.542669684641972,151.00363306085376,0,0,53.436111111111096,Spring,China
FARM3796,"Marrakech-Safi, Morocco",Tomatoes,30.42,7.0,19.89,259.83,88.8,7.72,No Irrigation,Inorganic,10.02,2024-04-25,2024-09-10,138,2299.58,SENS3796,2024-07-11,31.480067,-8.703542,0.35,Severe,4,9,1.45,3334.3909999999996,16.663623188405797,8.816393819729326,208.67332123411978,0,0,54.54166666666667,Spring,Morocco
FARM3797,"Provence, France",Barley,29.82,6.67,14.08,700.1,50.5,7.77,Flood,Biofertilizer,39.68,2024-04-04,2024-07-28,115,3289.67,SENS3797,2024-05-09,43.975501,4.904786,0.83,Moderate,4,7,0.14,460.5538000000001,28.605826086956522,4.692155184709741,80.86701081612587,0,0,57.18333333333333,Spring,France
FARM3798,"Fès-Meknès, Morocco",Barley,40.88,6.57,23.16,368.07,69.72,9.94,Center Pivot,Mixed,49.33,2024-02-22,2024-08-13,173,1750.97,SENS3798,2024-03-31,34.076376,-4.490111,0.65,Mild,2,8,0.14,245.13580000000002,10.12121387283237,4.7442761535752025,34.789787403139286,0,0,83.19444444444444,Winter,Morocco
FARM3799,"Andalusia, Spain",Cotton,12.95,6.64,19.5,599.71,65.77,5.53,No Irrigation,Inorganic,47.69,2024-04-06,2024-09-06,153,1500.0,SENS3799,2024-05-06,37.292295,-2.750827,0.67,Moderate,4,9,1.6810423698639896,2521.5635547959846,9.803921568627452,2.4970451632235187,30.807147258163894,0,1,57.861111111111114,Spring,Spain
FARM3800,"Tanger-Tétouan, Morocco",Tomatoes,15.8,6.03,16.76,851.84,47.24,4.63,No Irrigation,Organic,18.51,2024-01-03,2024-05-30,148,1500.0,SENS3800,2024-02-24,35.384048,-5.278771,0.9,Mild,1,5,1.45,2175.0,10.135135135135135,1.7588293232024763,76.88364941055868,0,1,52.84444444444445,Winter,Morocco
FARM3801,"Nile Delta, Egypt",Wheat,19.08,5.52,30.48,79.63,71.54,7.11,Flood,Inorganic,22.06,2024-03-06,2024-07-11,127,1909.94,SENS3801,2024-05-25,30.319503,30.679042,0.78,No Disease,3,7,0.23162925759013286,442.3979842416984,15.038897637795277,23.687709289346397,82.82480485689506,0,1,50.066666666666656,Spring,Egypt
FARM3802,East Africa,Soybean,36.91,7.27,24.16,714.06,62.33,8.78,No Irrigation,Organic,38.66,2024-02-14,2024-06-16,123,2782.47,SENS3802,2024-05-03,-2.699877,35.100952,0.52,Moderate,2,6,0.4987852229601519,1387.8549193299336,22.62170731707317,3.891239895952787,70.15809379727685,0,0,68.57222222222222,Winter,Kenya
FARM3803,"Andalusia, Spain",Citrus,44.57,5.67,21.52,242.31,48.43,6.88,No Irrigation,Organic,43.94,2024-04-19,2024-09-21,155,4566.95,SENS3803,2024-07-28,37.959686,-5.518147,0.51,No Disease,4,9,0.85,3881.9075,29.464193548387097,18.770087542641075,101.62327547841566,0,0,64.97777777777777,Spring,Spain
FARM3804,"Minas Gerais, Brazil",Maize,43.76,7.16,29.83,1011.34,79.68,9.27,Flood,Inorganic,14.14,2024-01-01,2024-05-05,125,2633.16,SENS3804,2024-04-17,-18.309915,-43.764676,0.49,Mild,1,5,0.22661864363728726,596.7231476799593,21.065279999999998,2.6010628840113004,173.92073976221928,0,0,63.48611111111111,Winter,Brazil
FARM3805,"Queensland, Australia",Soybean,37.14,7.31,17.72,442.01,78.21,8.95,Center Pivot,Organic,31.8,2024-04-24,2024-08-21,119,2622.88,SENS3805,2024-08-05,-26.235833,150.836634,0.83,Moderate,4,8,0.4987852229601519,1308.2537855977232,22.041008403361346,5.920588700029345,79.9658536585366,0,0,59.68333333333334,Spring,Australia
FARM3806,South India,Maize,41.81,6.95,34.95,1497.95,83.14,5.05,Sprinkler,Biofertilizer,13.87,2024-01-22,2024-07-12,172,1500.0,SENS3806,2024-04-10,17.906581,74.82732,0.31,Severe,1,7,0.22661864363728726,339.9279654559309,8.720930232558139,1.0007004903432402,100.87424344317418,1,0,48.60277777777777,Winter,India
FARM3807,"Andalusia, Spain",Barley,27.03,6.61,24.37,503.16,45.55,8.66,Manual,Organic,39.12,2024-03-03,2024-06-06,95,2543.2,SENS3807,2024-05-15,37.027765,-3.615857,0.48,No Disease,3,6,0.14,356.048,26.77052631578947,5.044430339574737,63.389830508474574,0,0,73.60833333333333,Spring,Spain
FARM3808,"Fès-Meknès, Morocco",Wheat,18.36,5.84,29.18,482.74,42.51,4.27,Sprinkler,Inorganic,13.42,2024-01-18,2024-06-13,147,2232.85,SENS3808,2024-03-23,33.719681,-4.27924,0.36,Mild,1,6,0.23162925759013286,517.1933878101281,15.189455782312924,4.615806011493778,154.84396671289875,0,1,47.75,Winter,Morocco
FARM3809,"California, USA",Citrus,32.69,6.02,24.85,595.46,80.48,9.51,Flood,Organic,19.22,2024-02-01,2024-05-12,101,5316.79,SENS3809,2024-04-08,35.611406,-120.497744,0.31,No Disease,2,5,0.85,4519.2715,52.64148514851485,8.913908728162827,262.94708209693374,0,0,67.53611111111111,Winter,USA
FARM3810,"Punjab, India",Cotton,20.55,7.33,10.16,708.2,50.84,9.17,Manual,Biofertilizer,8.09,2024-01-28,2024-06-27,151,2593.77,SENS3810,2024-05-03,31.808872,74.152839,0.46,Mild,1,6,1.6810423698639896,4360.237267682121,17.17728476821192,3.657318104906937,285.34323432343234,0,0,21.983333333333334,Winter,India
FARM3811,Kenya Highlands,Tomatoes,37.71,6.15,25.71,882.46,75.54,9.29,Flood,Biofertilizer,29.34,2024-04-10,2024-09-21,164,2774.03,SENS3811,2024-05-17,-0.922008,36.266026,0.54,Mild,4,9,1.45,4022.3435,16.914817073170735,3.139961062187309,91.43144363876073,0,0,76.84166666666667,Spring,Kenya
FARM3812,"Andalusia, Spain",Barley,20.5,6.56,35.54,585.61,71.59,4.98,Drip,Mixed,7.4,2024-01-16,2024-04-30,105,2711.0,SENS3812,2024-04-07,38.193805,-3.604739,0.82,Mild,1,4,0.14,379.54,25.81904761904762,4.621469119176284,322.73809523809524,1,0,54.538888888888906,Winter,Spain
FARM3813,"Shandong, China",Barley,31.49,6.44,24.16,558.2,84.85,7.12,Flood,Organic,47.43,2024-03-17,2024-06-27,102,2387.99,SENS3813,2024-06-12,36.49771,118.8844,0.51,Severe,3,6,0.14,334.3186,23.411666666666665,4.270368383404863,49.3080735081561,0,0,77.14444444444446,Spring,China
FARM3814,North India,Barley,37.05,6.66,20.61,563.15,60.08,7.82,Center Pivot,Mixed,38.0,2024-01-16,2024-05-12,117,2595.4,SENS3814,2024-03-17,31.250948,82.179686,0.31,No Disease,1,5,0.14,363.35600000000005,22.182905982905982,4.600549499246655,66.54871794871795,0,0,64.69166666666666,Winter,India
FARM3815,"Marrakech-Safi, Morocco",Cotton,22.29,5.53,26.54,310.73,64.17,9.98,Sprinkler,Biofertilizer,20.71,2024-02-27,2024-06-08,102,1500.0,SENS3815,2024-04-20,31.141728,-9.036132,0.88,Severe,2,6,1.6810423698639896,2521.5635547959846,14.705882352941176,4.8118564142046,69.09258406264394,0,0,64.36666666666667,Winter,Morocco
FARM3816,Central Thailand,Soybean,38.66,6.0,30.01,1459.07,70.38,9.17,Drip,Biofertilizer,24.35,2024-02-24,2024-07-16,143,3614.91,SENS3816,2024-06-10,13.932749,100.948244,0.33,Mild,2,7,0.4987852229601519,1803.0636903308825,25.279090909090908,2.475847048429185,142.6,0,0,58.86944444444444,Winter,Thailand
FARM3817,"Tuscany, Italy",Cotton,36.8,6.15,12.25,726.43,51.95,7.89,Sprinkler,Organic,7.09,2024-01-03,2024-06-14,163,2669.61,SENS3817,2024-02-23,43.938317,10.529262,0.4,No Disease,1,6,1.6810423698639896,4487.727521012605,16.377975460122702,3.669920129771937,329.9888751545118,0,0,42.736111111111114,Winter,Italy
FARM3818,South Africa Cape,Wheat,37.93,6.33,12.17,544.34,69.31,4.98,No Irrigation,Organic,8.14,2024-02-21,2024-05-22,91,2554.18,SENS3818,2024-04-22,-33.9666,18.694332,0.83,No Disease,2,5,0.23162925759013286,591.6228171515655,28.067912087912084,4.683646899182161,279.4507658643326,0,0,56.9138888888889,Winter,South Africa
FARM3819,"Andalusia, Spain",Tomatoes,33.87,5.71,30.4,502.51,87.9,9.45,Sprinkler,Inorganic,15.63,2024-02-04,2024-06-22,139,3215.99,SENS3819,2024-03-20,37.200674,-2.989249,0.78,No Disease,2,6,1.45,4663.1855,23.13661870503597,6.3871422613254945,193.3848466626578,0,0,61.650000000000006,Winter,Spain
FARM3820,"Shandong, China",Maize,28.77,5.99,17.23,550.65,62.62,8.01,Flood,Mixed,44.47,2024-01-16,2024-07-02,168,4288.33,SENS3820,2024-02-19,36.893184,116.159221,0.4,No Disease,1,7,0.22661864363728726,971.815528069088,25.52577380952381,7.77364270823892,94.31119419397405,0,0,48.05833333333334,Winter,China
FARM3821,"Punjab, India",Wheat,33.2,6.52,26.4,731.1,55.63,9.81,Drip,Inorganic,41.04,2024-03-23,2024-09-06,167,2149.44,SENS3821,2024-05-12,30.475094,76.53139,0.53,Mild,3,9,0.23162925759013286,497.8731914345352,12.870898203592814,2.9359923507717527,51.128449096098954,0,0,77.86111111111111,Spring,India
FARM3822,"Nile Delta, Egypt",Barley,20.67,7.4,21.97,93.27,57.33,5.83,Flood,Inorganic,33.95,2024-03-17,2024-07-27,132,5391.96,SENS3822,2024-06-08,31.169303,32.474861,0.66,No Disease,3,7,0.14,754.8744,40.84818181818182,57.19698737668399,154.2763948497854,0,0,55.408333333333324,Spring,Egypt
FARM3823,"Queensland, Australia",Soybean,39.74,7.18,33.55,874.18,85.96,4.41,Manual,Inorganic,31.27,2024-01-05,2024-06-04,151,2512.75,SENS3823,2024-02-23,-21.636298,149.322919,0.58,Mild,1,6,0.4987852229601519,1253.3225689931216,16.64072847682119,2.8711236545624903,77.86643941741556,1,0,53.86944444444446,Winter,Australia
FARM3824,"Fès-Meknès, Morocco",Olives,17.02,6.0,19.32,438.83,73.02,4.7,Manual,Organic,13.45,2024-03-04,2024-07-28,146,1500.0,SENS3824,2024-07-01,33.959911,-4.2438,0.62,Moderate,3,7,1.5,2250.0,10.273972602739725,3.4104085669463204,103.80622837370242,0,1,52.422222222222224,Spring,Morocco
FARM3825,Nigeria North,Soybean,22.18,7.37,37.23,673.89,41.29,7.48,No Irrigation,Biofertilizer,31.88,2024-01-21,2024-05-22,122,1751.31,SENS3825,2024-03-04,10.380781,11.316765,0.77,Severe,1,5,0.4987852229601519,873.5275488223435,14.355,2.594956215086903,53.26368613138687,1,0,36.49722222222223,Winter,Nigeria
FARM3826,"Shandong, China",Maize,41.18,6.83,21.48,886.91,82.84,4.51,Drip,Biofertilizer,21.97,2024-02-13,2024-05-17,94,2980.88,SENS3826,2024-04-21,35.745397,118.064834,0.31,No Disease,2,5,0.22661864363728726,675.5229824455168,31.711489361702128,3.3571871022964044,129.77274706138442,0,0,66.32777777777777,Winter,China
FARM3827,"Rabat-Salé-Kénitra, Morocco",Olives,13.63,6.83,24.12,532.83,62.72,7.91,Center Pivot,Mixed,19.68,2024-01-27,2024-05-22,116,3694.55,SENS3827,2024-03-09,34.130493,-6.114438,0.65,No Disease,1,5,1.5,5541.825000000001,31.849568965517243,6.920836221268943,178.65328820116056,0,1,66.12222222222222,Winter,Morocco
FARM3828,"Andalusia, Spain",Barley,35.77,6.91,22.29,349.71,85.44,7.79,Drip,Biofertilizer,19.15,2024-01-20,2024-05-20,121,3334.27,SENS3828,2024-04-25,37.617274,-5.911642,0.77,Mild,1,5,0.14,466.79780000000005,27.55595041322314,9.50719968064783,165.4724565756824,0,0,75.51388888888889,Winter,Spain
FARM3829,Kenya Highlands,Cotton,40.82,7.04,14.12,924.71,54.67,9.2,No Irrigation,Mixed,37.52,2024-01-21,2024-07-04,165,3099.64,SENS3829,2024-05-04,-1.016267,37.494823,0.8,No Disease,1,7,1.6810423698639896,5210.626171325216,18.785696969696968,3.3483920450248994,80.46832814122533,0,0,56.477777777777774,Winter,Kenya
FARM3830,"Midwest, USA",Maize,20.94,6.97,21.3,945.23,67.52,7.36,Flood,Inorganic,21.54,2024-03-24,2024-06-26,94,1500.0,SENS3830,2024-05-22,41.318386,-94.124842,0.37,Moderate,3,6,0.22661864363728726,339.9279654559309,15.957446808510639,1.585238261310675,66.54835847382431,0,0,53.80000000000001,Spring,USA
FARM3831,"California, USA",Barley,17.37,6.81,10.06,798.21,86.35,7.6,No Irrigation,Biofertilizer,40.96,2024-03-21,2024-06-30,101,3584.93,SENS3831,2024-04-24,37.459742,-121.278513,0.89,Mild,3,6,0.14,501.89020000000005,35.49435643564356,4.485592022121845,85.43684461391801,0,1,39.38333333333334,Spring,USA
FARM3832,"Java, Indonesia",Maize,36.94,7.19,28.82,2762.74,63.85,5.87,No Irrigation,Organic,5.15,2024-04-07,2024-08-29,144,2377.61,SENS3832,2024-05-24,-6.884192,108.909623,0.76,Mild,4,8,0.22661864363728726,538.8107532984505,16.511180555555555,0.8602871471267197,386.60325203252034,0,0,68.47222222222221,Spring,Indonesia
