farm_id,region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,sowing_date,harvest_date,total_days,yield_kg_per_hectare,sensor_id,timestamp,latitude,longitude,NDVI_index,crop_disease_status,sowing_month,harvest_month
FARM4234,"Bavaria, Germany",Maize,17.44,7.29,21.79,628.55,47.74,8.56,Drip,Inorganic,21.26,2024-02-23,2024-05-29,96,1500.0,SENS4234,2024-04-21,48.14541,11.648592,0.7,No Disease,2,5
FARM4235,"Marrakech-Safi, Morocco",Barley,11.58,7.1,35.14,262.7,42.73,9.61,Center Pivot,Inorganic,14.53,2024-03-02,2024-06-19,109,1500.0,SENS4235,2024-04-25,31.429837,-8.650421,0.59,No Disease,3,6
FARM4236,Kenya Highlands,Maize,37.66,7.11,18.56,824.9,68.61,8.17,Manual,Inorganic,11.48,2024-03-07,2024-08-02,148,2091.84,SENS4236,2024-05-31,-0.095719,36.994457,0.86,Mild,3,8
FARM4237,"Punjab, India",Barley,20.36,7.0,30.37,739.48,69.92,4.46,Drip,Biofertilizer,23.64,2024-01-28,2024-07-13,167,1839.76,SENS4237,2024-03-26,31.141226,75.820267,0.8,Moderate,1,7
FARM4238,"Marrakech-Safi, Morocco",Cotton,16.07,6.51,30.36,326.8,61.21,5.78,No Irrigation,Mixed,46.38,2024-04-27,2024-10-05,161,1500.0,SENS4238,2024-06-22,31.723396,-8.522723,0.3,No Disease,4,10
FARM4239,Central Thailand,Cotton,27.91,5.88,32.68,1499.35,50.0,5.6,Drip,Organic,44.09,2024-03-09,2024-07-09,122,2208.11,SENS4239,2024-06-02,15.333361,100.026883,0.76,No Disease,3,7
FARM4240,"Tuscany, Italy",Citrus,12.18,7.02,23.04,660.59,63.36,7.59,Center Pivot,Mixed,24.14,2024-04-01,2024-07-03,93,2657.34,SENS4240,2024-06-17,43.811179,10.657625,0.34,No Disease,4,7
FARM4241,"Andalusia, Spain",Wheat,31.18,6.66,21.77,422.93,74.65,9.8,Drip,Biofertilizer,22.58,2024-01-11,2024-07-02,173,5275.95,SENS4241,2024-02-28,38.140702,-6.334318,0.63,No Disease,1,7
FARM4242,"Pampas, Argentina",Barley,30.47,5.91,20.6,860.04,65.3,9.31,Flood,Inorganic,44.09,2024-02-17,2024-05-17,90,4549.34,SENS4242,2024-03-25,-35.630305,-61.066245,0.75,No Disease,2,5
FARM4243,"Provence, France",Olives,20.19,7.03,10.66,726.91,80.73,9.35,No Irrigation,Biofertilizer,38.92,2024-01-21,2024-07-07,168,3017.29,SENS4243,2024-03-15,43.229919,5.648662,0.64,No Disease,1,7
FARM4244,"Marrakech-Safi, Morocco",Barley,42.69,5.83,20.61,186.4,76.19,5.11,Center Pivot,Inorganic,48.89,2024-03-12,2024-06-30,110,3411.39,SENS4244,2024-04-28,31.480873,-9.146008,0.52,Mild,3,6
FARM4245,Kenya Highlands,Tomatoes,26.31,5.94,15.49,1381.72,78.75,5.31,Flood,Inorganic,45.01,2024-01-11,2024-06-13,154,1599.4,SENS4245,2024-05-02,-0.488721,37.632918,0.38,Severe,1,6
FARM4246,"Bavaria, Germany",Soybean,36.94,6.52,10.22,1125.31,70.16,7.4,Center Pivot,Organic,47.6,2024-02-12,2024-06-15,124,1500.0,SENS4246,2024-04-21,48.884337,12.473107,0.84,Severe,2,6
FARM4247,"California, USA",Cotton,32.74,5.6,15.91,772.09,56.79,6.86,Sprinkler,Mixed,42.49,2024-02-11,2024-08-05,176,2547.19,SENS4247,2024-03-25,35.182419,-118.083529,0.5,No Disease,2,8
FARM4248,"Marrakech-Safi, Morocco",Olives,12.01,5.68,29.03,250.85,59.1,4.8,Manual,Biofertilizer,26.51,2024-02-27,2024-07-07,131,2403.86,SENS4248,2024-05-26,32.380395,-9.341931,0.67,Moderate,2,7
FARM4249,"Bavaria, Germany",Potatoes,24.68,7.35,5.37,748.49,50.13,6.48,Sprinkler,Organic,37.95,2024-02-13,2024-05-18,95,2240.48,SENS4249,2024-03-31,48.59294,11.63898,0.72,Severe,2,5
FARM4250,"Midwest, USA",Wheat,29.2,7.3,6.93,674.85,74.41,4.81,Manual,Organic,10.22,2024-02-01,2024-06-02,122,1863.1,SENS4250,2024-05-16,39.763605,-94.867843,0.85,Moderate,2,6
FARM4251,"California, USA",Citrus,24.5,7.02,34.83,722.74,63.56,5.4,Sprinkler,Inorganic,15.85,2024-04-03,2024-08-10,129,1611.73,SENS4251,2024-05-31,38.156528,-119.18702,0.54,Mild,4,8
FARM4252,"Provence, France",Tomatoes,24.3,5.99,30.89,631.07,49.8,7.95,Center Pivot,Mixed,43.17,2024-03-23,2024-07-28,127,2648.78,SENS4252,2024-05-15,43.266649,5.751522,0.54,Mild,3,7
FARM4253,"Casablanca-Settat, Morocco",Tomatoes,33.96,5.61,20.97,418.93,51.89,8.08,No Irrigation,Mixed,17.21,2024-03-19,2024-08-08,142,1906.22,SENS4253,2024-07-03,33.418745,-8.412557,0.79,No Disease,3,8
FARM4254,"Nile Delta, Egypt",Wheat,21.98,6.38,38.13,83.71,82.67,6.4,No Irrigation,Inorganic,49.75,2024-01-22,2024-05-15,114,3265.99,SENS4254,2024-03-31,30.285521,30.703282,0.81,No Disease,1,5
FARM4255,"Punjab, India",Cotton,37.42,5.93,40.2,509.91,76.64,8.71,Manual,Mixed,37.24,2024-04-05,2024-08-29,146,1763.03,SENS4255,2024-07-31,31.666243,76.328611,0.81,Moderate,4,8
FARM4256,"Marrakech-Safi, Morocco",Cotton,29.68,5.89,20.92,278.84,52.17,6.06,Manual,Biofertilizer,37.24,2024-01-18,2024-06-28,162,1500.0,SENS4256,2024-02-21,31.817152,-9.478665,0.67,Severe,1,6
FARM4257,"Shandong, China",Wheat,44.93,5.66,21.5,549.35,77.09,7.25,Sprinkler,Organic,8.87,2024-03-22,2024-07-11,111,2536.24,SENS4257,2024-05-16,37.159787,116.838617,0.32,Moderate,3,7
FARM4258,"Provence, France",Citrus,19.29,5.65,24.91,662.15,85.77,5.8,Flood,Inorganic,10.01,2024-04-02,2024-07-01,90,2101.37,SENS4258,2024-05-29,44.203336,4.602878,0.71,No Disease,4,7
FARM4259,South Africa Cape,Wheat,44.97,6.27,29.86,579.05,57.39,9.49,Center Pivot,Inorganic,19.83,2024-02-22,2024-07-25,154,2016.63,SENS4259,2024-05-25,-33.786554,18.100811,0.56,No Disease,2,7
FARM4260,"Tanger-Tétouan, Morocco",Wheat,12.15,5.5,24.34,715.45,86.78,8.45,Center Pivot,Biofertilizer,35.89,2024-01-24,2024-05-24,121,1500.0,SENS4260,2024-05-09,35.955462,-5.914849,0.56,Mild,1,5
FARM4261,"Marrakech-Safi, Morocco",Wheat,44.54,5.63,32.53,223.16,43.99,9.5,Drip,Inorganic,34.15,2024-03-23,2024-08-10,140,4105.59,SENS4261,2024-07-17,32.019795,-8.283398,0.5,No Disease,3,8
FARM4262,"California, USA",Citrus,14.04,5.95,26.28,345.87,63.81,4.3,Flood,Mixed,44.74,2024-03-27,2024-07-13,108,1500.0,SENS4262,2024-06-30,36.03748,-122.404953,0.64,Moderate,3,7
FARM4263,"Tuscany, Italy",Tomatoes,13.86,7.22,21.96,681.0,51.73,4.12,Sprinkler,Biofertilizer,33.93,2024-01-18,2024-05-20,123,2893.08,SENS4263,2024-03-19,43.530507,12.108473,0.39,No Disease,1,5
FARM4264,"Casablanca-Settat, Morocco",Citrus,37.6,6.79,29.18,341.16,41.43,9.69,No Irrigation,Inorganic,43.74,2024-01-21,2024-04-20,90,3767.98,SENS4264,2024-03-09,33.63065,-7.587331,0.87,Mild,1,4
FARM4265,"Nile Delta, Egypt",Barley,19.62,6.6,19.5,31.59,55.7,7.29,Center Pivot,Mixed,20.36,2024-03-11,2024-08-07,149,4584.54,SENS4265,2024-05-19,30.618091,30.517463,0.72,Moderate,3,8
FARM4266,"Rabat-Salé-Kénitra, Morocco",Wheat,28.98,7.4,21.64,554.08,42.74,5.75,Sprinkler,Biofertilizer,14.93,2024-04-13,2024-09-24,164,4299.93,SENS4266,2024-08-02,34.189017,-6.940969,0.76,No Disease,4,9
FARM4267,"Punjab, India",Olives,22.75,5.81,26.73,798.06,64.85,5.86,Manual,Biofertilizer,30.47,2024-03-21,2024-07-18,119,2997.51,SENS4267,2024-07-01,29.845861,74.85678,0.58,Moderate,3,7
FARM4268,"Marrakech-Safi, Morocco",Cotton,23.08,5.73,34.42,339.85,81.1,8.21,Sprinkler,Mixed,14.57,2024-01-26,2024-05-28,123,3552.87,SENS4268,2024-04-30,32.371436,-9.098971,0.57,Mild,1,5
FARM4269,"Souss-Massa, Morocco",Citrus,29.85,6.65,28.8,277.43,70.97,5.64,Center Pivot,Organic,39.14,2024-03-21,2024-09-08,171,5008.4,SENS4269,2024-07-06,29.754781,-8.927631,0.7,Mild,3,9
FARM4270,South Africa Cape,Citrus,22.85,7.43,13.22,767.66,60.09,4.88,Manual,Biofertilizer,44.82,2024-04-12,2024-09-13,154,2929.86,SENS4270,2024-06-09,-33.347121,19.277144,0.78,Mild,4,9
FARM4271,"Queensland, Australia",Tomatoes,41.96,6.83,26.93,776.28,46.65,7.12,Flood,Organic,33.65,2024-03-14,2024-09-05,175,2963.6,SENS4271,2024-06-19,-26.374125,152.034239,0.84,No Disease,3,9
FARM4272,"Andalusia, Spain",Barley,30.35,7.08,15.33,206.89,67.72,8.88,No Irrigation,Inorganic,33.0,2024-03-22,2024-06-24,94,1901.36,SENS4272,2024-05-19,38.088468,-3.300748,0.69,No Disease,3,6
FARM4273,Kenya Highlands,Rice,27.1,6.73,24.21,1179.52,73.4,6.87,Drip,Inorganic,32.11,2024-04-15,2024-09-01,139,4302.86,SENS4273,2024-05-18,-1.278504,37.450059,0.64,No Disease,4,9
FARM4274,Kenya Highlands,Rice,44.66,5.85,18.27,1333.72,64.67,4.66,Sprinkler,Biofertilizer,35.16,2024-04-17,2024-09-22,158,2947.33,SENS4274,2024-06-05,-0.703579,36.747052,0.74,Mild,4,9
FARM4275,"Souss-Massa, Morocco",Tomatoes,23.55,6.63,22.36,132.37,62.13,7.56,Sprinkler,Inorganic,27.58,2024-03-10,2024-06-09,91,2121.34,SENS4275,2024-05-16,30.469686,-9.740988,0.49,No Disease,3,6
FARM4276,"Nile Delta, Egypt",Cotton,13.23,6.79,32.69,85.6,75.55,7.63,Center Pivot,Inorganic,7.11,2024-03-22,2024-06-25,95,1500.0,SENS4276,2024-06-08,30.379009,30.501783,0.84,No Disease,3,6
FARM4277,East Africa,Maize,38.58,6.64,29.72,1413.07,44.43,6.93,Sprinkler,Biofertilizer,45.4,2024-04-11,2024-08-04,115,2392.29,SENS4277,2024-06-22,0.027079,37.130692,0.57,No Disease,4,8
FARM4278,"Shandong, China",Soybean,21.65,6.14,7.6,656.92,44.56,9.3,Flood,Organic,36.17,2024-04-05,2024-08-06,123,2548.82,SENS4278,2024-05-21,35.202244,118.006548,0.67,No Disease,4,8
FARM4279,"Rabat-Salé-Kénitra, Morocco",Cotton,12.77,6.85,28.88,401.12,51.8,9.47,No Irrigation,Mixed,35.03,2024-04-03,2024-08-08,127,1500.0,SENS4279,2024-07-16,33.896502,-6.176685,0.52,Severe,4,8
FARM4280,"Rabat-Salé-Kénitra, Morocco",Olives,44.26,5.84,28.13,400.95,77.11,4.24,Center Pivot,Biofertilizer,24.41,2024-03-12,2024-07-24,134,1500.0,SENS4280,2024-04-16,34.190883,-6.859036,0.68,Severe,3,7
FARM4281,"Queensland, Australia",Rice,37.48,5.75,24.96,803.66,44.14,6.41,Drip,Biofertilizer,44.94,2024-01-02,2024-05-23,142,4663.97,SENS4281,2024-02-25,-23.896945,147.425091,0.81,No Disease,1,5
FARM4282,"Tuscany, Italy",Olives,20.54,5.95,13.23,668.04,71.14,7.51,Flood,Mixed,31.93,2024-03-26,2024-08-09,136,2799.25,SENS4282,2024-06-14,43.833161,12.110687,0.41,Moderate,3,8
FARM4283,"Marrakech-Safi, Morocco",Barley,23.79,6.85,37.94,206.45,84.02,4.76,Sprinkler,Organic,38.08,2024-01-18,2024-06-28,162,1500.0,SENS4283,2024-03-06,31.650439,-8.555096,0.85,Severe,1,6
FARM4284,"California, USA",Tomatoes,41.39,6.68,16.15,430.57,44.75,5.98,Manual,Organic,33.23,2024-01-27,2024-06-18,143,3646.71,SENS4284,2024-04-17,35.290271,-119.450183,0.59,No Disease,1,6
FARM4285,"Marrakech-Safi, Morocco",Barley,12.1,6.03,37.74,332.93,55.03,5.11,Flood,Inorganic,19.04,2024-02-28,2024-06-16,109,1500.0,SENS4285,2024-04-01,32.142162,-8.53877,0.55,Mild,2,6
FARM4286,"Provence, France",Olives,21.68,7.37,9.11,592.6,45.14,9.56,Center Pivot,Mixed,8.89,2024-03-14,2024-08-22,161,2408.95,SENS4286,2024-04-13,43.19095,4.740615,0.67,No Disease,3,8
FARM4287,"Murray-Darling, Australia",Olives,18.44,6.43,36.58,214.18,77.8,9.71,Flood,Mixed,24.26,2024-03-11,2024-07-22,133,3350.06,SENS4287,2024-06-01,-32.692777,140.491799,0.75,No Disease,3,7
FARM4288,"Souss-Massa, Morocco",Olives,37.51,6.45,15.76,188.32,83.68,9.0,No Irrigation,Biofertilizer,43.86,2024-04-01,2024-09-01,153,1875.24,SENS4288,2024-07-17,30.356753,-8.963621,0.38,Moderate,4,9
FARM4289,"Shandong, China",Soybean,19.62,5.58,7.56,646.84,53.06,4.59,Sprinkler,Biofertilizer,22.74,2024-02-08,2024-07-29,172,2764.77,SENS4289,2024-04-02,34.60359,121.879605,0.88,No Disease,2,7
FARM4290,"Pampas, Argentina",Potatoes,43.65,5.7,25.28,963.31,83.98,5.35,No Irrigation,Organic,22.88,2024-01-09,2024-07-03,176,3656.82,SENS4290,2024-03-01,-35.172397,-60.73412,0.51,No Disease,1,7
FARM4291,South Africa Cape,Barley,10.08,6.33,25.66,575.86,65.82,4.41,Center Pivot,Inorganic,11.8,2024-04-19,2024-09-04,138,1676.07,SENS4291,2024-07-12,-33.603113,18.21821,0.9,Severe,4,9
FARM4292,"Java, Indonesia",Tomatoes,31.31,5.6,27.79,2315.61,46.28,6.93,Sprinkler,Inorganic,45.83,2024-01-06,2024-07-01,177,5424.09,SENS4292,2024-04-01,-7.733345,110.642475,0.9,No Disease,1,7
FARM4293,"Provence, France",Olives,40.3,7.13,25.51,509.18,61.18,6.84,No Irrigation,Organic,16.93,2024-01-13,2024-04-25,103,5332.23,SENS4293,2024-04-11,44.478546,4.538116,0.47,No Disease,1,4
FARM4294,"Casablanca-Settat, Morocco",Tomatoes,44.61,7.31,19.68,232.59,67.6,8.16,Drip,Inorganic,38.66,2024-01-11,2024-07-05,176,6312.53,SENS4294,2024-03-07,33.655509,-8.212197,0.42,No Disease,1,7
FARM4295,"Pampas, Argentina",Maize,22.35,6.9,14.93,840.66,84.1,8.63,Drip,Biofertilizer,33.92,2024-03-10,2024-08-25,168,1975.04,SENS4295,2024-06-08,-35.893029,-62.537742,0.61,No Disease,3,8
FARM4296,"Java, Indonesia",Rice,39.06,7.15,33.34,2860.97,88.76,6.78,Flood,Inorganic,37.5,2024-04-06,2024-07-14,99,1605.96,SENS4296,2024-06-23,-7.090108,108.343623,0.61,Mild,4,7
FARM4297,South Africa Cape,Barley,35.49,6.93,15.92,503.65,88.57,5.86,Sprinkler,Biofertilizer,47.23,2024-01-24,2024-07-08,166,2926.21,SENS4297,2024-05-11,-34.429853,18.244223,0.67,Moderate,1,7
FARM4298,"Fès-Meknès, Morocco",Wheat,35.38,7.5,15.95,525.51,85.6,8.11,No Irrigation,Organic,37.06,2024-03-08,2024-06-09,93,5281.84,SENS4298,2024-05-03,34.167841,-4.445867,0.87,No Disease,3,6
FARM4299,"Casablanca-Settat, Morocco",Wheat,18.86,6.63,16.89,449.1,60.27,6.07,Sprinkler,Biofertilizer,18.96,2024-02-05,2024-07-09,155,4021.23,SENS4299,2024-04-10,33.575055,-7.34891,0.81,No Disease,2,7
FARM4300,"Fès-Meknès, Morocco",Wheat,29.29,6.57,34.64,419.26,86.8,6.11,Flood,Mixed,49.38,2024-03-10,2024-08-26,169,1500.0,SENS4300,2024-06-17,34.023449,-4.503279,0.48,Mild,3,8
FARM4301,"Midwest, USA",Barley,23.17,6.62,19.04,858.41,81.94,9.03,Drip,Biofertilizer,37.68,2024-02-18,2024-06-05,108,4796.9,SENS4301,2024-04-08,39.765494,-91.590229,0.87,No Disease,2,6
FARM4302,South Africa Cape,Citrus,41.67,7.18,16.56,618.93,51.61,7.12,No Irrigation,Organic,34.66,2024-01-03,2024-04-23,111,1500.0,SENS4302,2024-03-06,-34.488514,18.581859,0.89,Severe,1,4
FARM4303,"Tuscany, Italy",Cotton,10.0,6.67,31.41,732.29,83.35,5.95,Manual,Inorganic,47.04,2024-03-17,2024-08-28,164,1500.0,SENS4303,2024-05-20,43.195816,12.476217,0.5,Moderate,3,8
FARM4304,"California, USA",Wheat,39.23,5.7,18.81,482.0,71.57,8.06,Drip,Biofertilizer,30.1,2024-04-27,2024-10-22,178,2424.38,SENS4304,2024-06-29,37.249207,-120.945629,0.86,Severe,4,10
FARM4305,"Bavaria, Germany",Soybean,41.3,5.58,20.77,681.25,72.04,7.69,No Irrigation,Inorganic,14.37,2024-03-06,2024-07-20,136,1954.84,SENS4305,2024-06-03,48.769154,12.29928,0.32,Mild,3,7
FARM4306,South Africa Cape,Cotton,20.12,7.28,27.11,425.54,51.83,9.98,Manual,Organic,16.56,2024-04-18,2024-09-23,158,2656.98,SENS4306,2024-08-15,-34.092492,19.764211,0.74,No Disease,4,9
FARM4307,South Africa Cape,Olives,31.14,5.91,23.5,534.82,62.43,7.07,No Irrigation,Biofertilizer,23.58,2024-04-11,2024-09-09,151,2423.11,SENS4307,2024-05-17,-34.295633,18.510309,0.42,Moderate,4,9
FARM4308,East Africa,Rice,27.71,5.66,29.05,661.47,52.53,5.2,Flood,Biofertilizer,14.61,2024-02-20,2024-07-24,155,1500.0,SENS4308,2024-04-09,1.929006,41.649057,0.44,Severe,2,7
FARM4309,"Minas Gerais, Brazil",Maize,35.0,5.64,27.64,1189.12,82.1,4.35,Flood,Inorganic,29.4,2024-04-17,2024-07-23,97,3528.65,SENS4309,2024-05-26,-19.686035,-45.027578,0.69,Mild,4,7
FARM4310,"Java, Indonesia",Rice,41.09,7.4,24.57,2041.42,48.83,5.68,No Irrigation,Organic,39.36,2024-04-09,2024-07-23,105,3770.29,SENS4310,2024-06-03,-6.244754,112.931165,0.58,No Disease,4,7
FARM4311,Central Thailand,Rice,38.2,6.75,34.27,1517.88,49.49,4.68,No Irrigation,Biofertilizer,5.93,2024-04-02,2024-08-12,132,2211.6,SENS4311,2024-05-03,15.02245,99.706583,0.85,Mild,4,8
FARM4312,"Shandong, China",Wheat,27.11,6.52,2.42,534.1,69.01,7.94,No Irrigation,Mixed,35.07,2024-04-13,2024-08-20,129,2449.45,SENS4312,2024-05-31,34.800408,118.2606,0.56,Mild,4,8
FARM4313,"California, USA",Citrus,18.35,5.66,19.83,397.47,65.3,7.22,Manual,Inorganic,20.13,2024-02-04,2024-05-26,112,2373.98,SENS4313,2024-04-20,35.371329,-120.514113,0.89,Mild,2,5
FARM4314,"Souss-Massa, Morocco",Olives,40.99,6.44,18.8,294.92,52.15,5.34,Drip,Organic,41.27,2024-03-03,2024-07-22,141,4256.35,SENS4314,2024-04-12,30.833516,-9.144872,0.34,Mild,3,7
FARM4315,South India,Tomatoes,41.66,6.47,33.28,1587.57,66.16,7.71,Flood,Biofertilizer,23.57,2024-03-18,2024-06-18,92,4465.32,SENS4315,2024-05-31,15.121079,75.459636,0.39,No Disease,3,6
FARM4316,"Marrakech-Safi, Morocco",Wheat,18.15,7.25,32.28,274.16,43.55,7.63,Manual,Inorganic,26.5,2024-04-16,2024-07-28,103,2580.56,SENS4316,2024-07-14,31.797305,-8.827107,0.49,No Disease,4,7
FARM4317,Kenya Highlands,Rice,43.67,6.56,18.63,1459.68,44.16,4.65,Drip,Mixed,49.74,2024-04-27,2024-08-31,126,4658.8,SENS4317,2024-07-20,0.140693,37.518999,0.88,No Disease,4,8
FARM4318,South India,Tomatoes,34.06,5.57,26.12,1205.82,63.99,7.99,Flood,Biofertilizer,28.24,2024-03-24,2024-08-17,146,2802.22,SENS4318,2024-05-12,13.873506,78.048487,0.82,Mild,3,8
FARM4319,Kenya Highlands,Cotton,43.13,6.32,15.24,1075.45,70.77,4.92,Drip,Mixed,26.93,2024-04-03,2024-09-25,175,1848.29,SENS4319,2024-05-14,-0.475706,37.142965,0.76,Severe,4,9
FARM4320,"Casablanca-Settat, Morocco",Citrus,32.74,5.98,16.05,233.75,69.39,8.75,No Irrigation,Organic,30.96,2024-01-02,2024-06-26,176,2888.6,SENS4320,2024-04-04,33.650843,-7.375026,0.55,Moderate,1,6
FARM4321,"Minas Gerais, Brazil",Cotton,35.21,7.1,27.76,1411.52,42.96,9.51,Drip,Mixed,39.55,2024-01-24,2024-05-15,112,4122.03,SENS4321,2024-04-07,-19.640951,-43.468772,0.65,No Disease,1,5
FARM4322,Kenya Highlands,Tomatoes,30.47,5.89,20.56,1257.21,54.66,8.44,Center Pivot,Inorganic,11.3,2024-04-06,2024-09-30,177,3152.06,SENS4322,2024-07-24,0.899749,37.550041,0.77,Moderate,4,9
FARM4323,"Fès-Meknès, Morocco",Wheat,25.03,6.98,23.8,395.26,71.3,8.49,Flood,Biofertilizer,37.08,2024-01-22,2024-05-13,112,2666.42,SENS4323,2024-04-21,33.884573,-5.049406,0.79,No Disease,1,5
FARM4324,"Rabat-Salé-Kénitra, Morocco",Cotton,29.82,7.49,25.49,535.55,50.87,6.53,Flood,Biofertilizer,10.75,2024-03-21,2024-07-18,119,4609.26,SENS4324,2024-06-16,34.495123,-6.52423,0.41,No Disease,3,7
FARM4325,Nigeria North,Soybean,21.6,5.75,33.4,720.45,86.08,8.27,No Irrigation,Mixed,20.14,2024-02-12,2024-05-31,109,1816.23,SENS4325,2024-04-03,10.014528,11.449103,0.34,Mild,2,5
FARM4326,"Casablanca-Settat, Morocco",Wheat,41.0,5.86,27.23,349.45,62.6,8.26,Manual,Inorganic,8.05,2024-04-10,2024-07-23,104,3261.55,SENS4326,2024-05-15,32.740025,-7.32059,0.52,No Disease,4,7
FARM4327,"Murray-Darling, Australia",Tomatoes,13.71,5.78,26.24,310.52,66.35,5.05,Sprinkler,Biofertilizer,45.04,2024-03-03,2024-06-25,114,1500.0,SENS4327,2024-05-01,-34.532786,143.841592,0.8,Severe,3,6
FARM4328,Central Thailand,Soybean,31.29,5.67,25.91,1368.53,40.27,5.9,Center Pivot,Biofertilizer,20.1,2024-04-24,2024-10-04,163,3075.79,SENS4328,2024-06-07,15.577468,100.566376,0.68,No Disease,4,10
FARM4329,Nigeria North,Rice,24.53,6.44,36.86,699.57,77.59,6.88,Manual,Mixed,9.11,2024-01-27,2024-07-02,157,1500.0,SENS4329,2024-03-08,10.090273,8.578173,0.42,Mild,1,7
FARM4330,"Shandong, China",Barley,22.41,6.92,9.08,742.88,59.56,9.88,Drip,Mixed,48.44,2024-03-20,2024-09-10,174,4577.82,SENS4330,2024-07-06,36.277522,115.209506,0.78,Mild,3,9
FARM4331,Nigeria North,Maize,23.09,6.08,27.79,862.65,87.94,5.26,Flood,Organic,39.14,2024-03-09,2024-08-21,165,1997.46,SENS4331,2024-05-05,10.614335,10.754616,0.7,Mild,3,8
FARM4332,North India,Soybean,35.64,7.2,37.64,977.68,44.13,6.3,Center Pivot,Organic,19.89,2024-04-06,2024-08-10,126,1909.66,SENS4332,2024-07-01,28.750058,76.001203,0.64,Mild,4,8
FARM4333,"Rabat-Salé-Kénitra, Morocco",Olives,11.24,7.02,16.12,426.34,56.55,5.35,Flood,Biofertilizer,40.01,2024-01-19,2024-07-06,169,2640.12,SENS4333,2024-03-22,34.063381,-6.345635,0.39,No Disease,1,7
FARM4334,"Provence, France",Barley,16.33,6.67,21.3,462.99,41.18,9.21,Center Pivot,Organic,20.77,2024-03-05,2024-07-29,146,3337.1,SENS4334,2024-04-18,44.11718,5.934581,0.55,No Disease,3,7
FARM4335,"Marrakech-Safi, Morocco",Wheat,23.31,6.43,27.0,267.06,57.88,6.46,Drip,Mixed,19.17,2024-03-26,2024-09-20,178,1873.82,SENS4335,2024-06-18,32.315007,-8.214992,0.35,No Disease,3,9
FARM4336,"Java, Indonesia",Tomatoes,33.03,6.18,32.9,2416.87,75.99,7.47,Sprinkler,Organic,28.75,2024-03-20,2024-07-16,118,3606.27,SENS4336,2024-07-01,-7.651788,108.013102,0.65,No Disease,3,7
FARM4337,"Tuscany, Italy",Citrus,24.77,5.57,30.89,979.19,40.55,4.74,No Irrigation,Inorganic,8.37,2024-02-02,2024-07-25,174,1500.0,SENS4337,2024-05-30,43.648611,11.836164,0.52,Mild,2,7
FARM4338,"Murray-Darling, Australia",Citrus,38.97,7.06,23.42,230.92,59.32,9.46,Sprinkler,Inorganic,13.36,2024-01-25,2024-04-29,95,3733.7,SENS4338,2024-03-21,-33.500344,141.521394,0.79,Mild,1,4
FARM4339,"Rabat-Salé-Kénitra, Morocco",Olives,31.24,5.97,16.74,572.57,64.79,4.65,Drip,Mixed,9.45,2024-04-22,2024-08-07,107,2950.2,SENS4339,2024-06-28,33.82958,-6.915639,0.84,Moderate,4,8
FARM4340,"Minas Gerais, Brazil",Maize,36.17,6.63,23.59,1268.99,40.81,7.92,Drip,Inorganic,40.47,2024-04-26,2024-10-03,160,3013.75,SENS4340,2024-07-01,-19.096082,-42.678249,0.67,Severe,4,10
FARM4341,"California, USA",Tomatoes,13.19,5.69,27.43,313.14,78.42,4.17,Manual,Biofertilizer,18.03,2024-03-20,2024-08-26,159,1790.43,SENS4341,2024-04-19,35.243874,-121.636093,0.38,No Disease,3,8
FARM4342,"Tanger-Tétouan, Morocco",Citrus,28.31,6.05,24.01,800.15,69.31,9.6,No Irrigation,Mixed,7.32,2024-02-15,2024-05-28,103,2402.01,SENS4342,2024-04-08,35.503493,-5.794508,0.46,Mild,2,5
FARM4343,"Marrakech-Safi, Morocco",Cotton,42.49,7.01,22.13,193.22,86.71,8.98,No Irrigation,Mixed,23.1,2024-01-15,2024-05-07,113,3456.42,SENS4343,2024-03-19,31.947717,-8.197671,0.37,Mild,1,5
FARM4344,"Andalusia, Spain",Barley,12.41,5.89,23.07,574.61,70.4,9.3,No Irrigation,Biofertilizer,46.31,2024-02-14,2024-07-10,147,1500.0,SENS4344,2024-05-23,37.203982,-4.798352,0.64,Mild,2,7
FARM4345,"Midwest, USA",Barley,19.42,5.55,13.5,963.31,68.92,9.01,Manual,Mixed,49.56,2024-03-10,2024-07-13,125,1897.19,SENS4345,2024-05-16,40.451524,-87.649334,0.81,Severe,3,7
FARM4346,North India,Maize,28.59,7.4,10.59,966.15,78.23,4.91,Flood,Inorganic,12.44,2024-03-01,2024-06-13,104,1500.0,SENS4346,2024-04-27,29.652366,85.538297,0.51,Moderate,3,6
FARM4347,"Tuscany, Italy",Wheat,44.15,6.35,17.35,622.57,82.55,4.44,Sprinkler,Biofertilizer,41.45,2024-03-20,2024-08-12,145,4953.5,SENS4347,2024-04-27,43.158948,11.707808,0.4,No Disease,3,8
FARM4348,South India,Tomatoes,29.65,6.16,27.13,752.54,64.31,4.88,Sprinkler,Organic,18.36,2024-02-09,2024-06-26,138,2927.62,SENS4348,2024-04-14,15.294454,81.278454,0.53,No Disease,2,6
FARM4349,Central Thailand,Tomatoes,43.64,7.15,33.3,1551.05,74.33,9.98,No Irrigation,Inorganic,20.08,2024-03-26,2024-07-31,127,3312.66,SENS4349,2024-07-19,14.625649,100.269301,0.8,No Disease,3,7
